ytid,fmin (Hz),fmax (Hz),F0 25th percentile (Hz),F0 50th percentile (Hz),F0 75th percentile (Hz),F0 Mean (Hz),F0 Delta Mean (Hz),RMS Mean,RMS Delta Mean,Spectral Centroid Mean (Hz),Spectral Centroid Delta Mean (Hz),Adjusted Centroid Mean,HNR Mean,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC Delta1,MFCC Delta2,MFCC Delta3,MFCC Delta4,MFCC Delta5,MFCC Delta6,MFCC Delta7,MFCC Delta8,MFCC Delta9,MFCC Delta10,MFCC Delta11,MFCC Delta12,gender_label
#NAME?,327.72904188699454,520.2374258519452,341.2518476034216,386.3770867004474,445.11255373284587,399.8957460950184,1.437363582868894,0.059424307,0.001259434,1634.8658268533873,7.854033294919495,4.161164269498626,-14.94290563,127.83881378173828,-116.2340927,-12.77162457,4.960464000701904,-46.38110352,2.882707595825196,-1.48758328,-18.3766861,12.83432674407959,-3.571035147,-16.14294052,2.226795196533203,-0.303938389,-1.336181998,-0.235792682,0.1585751175880432,0.3246306478977203,0.7608276009559631,0.3693955242633819,-0.126338661,0.021356521,0.1638764590024948,-0.072023243,-0.188902274,1
2Mgx1rH1tqA,320.24370022528115,859.9007722221364,330.5823134186383,427.4740541075866,479.82340237271336,453.451915,0.7454258287116585,0.11852496,0.000331617,1261.4894530350791,-4.110311863,2.928208574019441,-3.402905582,160.34909057617188,-85.35712433,-33.62307739,-9.41827774,-30.11425972,10.975187301635742,-2.634436607,-14.57968426,18.518844604492188,0.1016946956515312,-19.23016167,-2.98858428,0.5098901391029358,0.2126239240169525,0.3120278418064117,0.6659101247787476,-0.015664356,-0.39274469,0.1514607369899749,-0.129453927,-0.522462666,-0.068498775,0.1517614126205444,0.079798013,1
3JftE9ZFwv8,252.7136380993477,349.2282314330038,257.13099468347406,261.6255653005986,263.9033273601473,275.4975004033675,0.9642977482636734,0.16472831,-0.00036906,1654.1638870747304,5.173795895811109,6.003813790705462,13.15358858806925,99.20230865478516,-57.72695541,9.216051102,-33.77412415,-23.3235569,-0.614778519,-27.32502937,-8.972729683,17.996320724487305,-22.98261833,3.5553226470947266,-17.44858551,-0.311736017,-0.538758516,-0.208213627,-0.353940278,0.260562003,0.3338183462619781,-0.454193115,0.037776273,0.3360682427883148,0.1816569417715072,-0.213749439,0.087629631,1
eOOEQJY3W7s,218.73289323986043,442.5488940698555,265.8154017056997,298.7979376420108,385.8191378595184,316.7951155411684,0.7927878631116643,0.18005878,-0.000360002,1426.041750464645,-0.732347736,4.590963000574494,17.868547355436185,104.61666870117188,-62.4136467,51.513858795166016,-50.07281494,-27.44177628,5.467920303344727,-44.50826263,1.6619104146957395,-17.95636559,-20.14782906,-1.308861852,-31.03489304,0.040875427,0.039265007,0.021389132,0.1063129156827926,-0.112860076,-0.152187511,0.078299984,-0.016859908,-0.102355719,0.00985677,0.042804312,0.009354733,1
xqEDU_unyh8,97.43442710125966,499.6219488,272.8153286920129,304.0208335929107,316.1095669857245,291.4284823016188,2.115346813171159,0.13571052,-0.000337939,1279.3017303271758,8.447166379805282,5.286965506273544,11.24012756611536,134.32028198242188,-66.96656036,4.839635372161865,-39.86380005,-21.73956108,-4.182338715,-25.21121979,-9.846392632,10.756562232971191,-14.91824245,-14.97854614,1.0042195320129397,-0.132308215,-0.349018872,0.2433711588382721,0.021414727,-0.197856635,0.5639671683311462,-0.12591584,0.167001724,0.3129461109638214,-0.354978979,0.061233412,0.3838094174861908,1
6tgBAuZMaUA,255.65002913072476,429.9503861110682,272.42079928303684,353.2860680198856,365.7446743028266,335.17385957526034,1.2642628420759472,0.18322287,-0.00048636,1579.5883830429063,9.463469035815162,4.767778411,12.593137427439135,137.6481475830078,-81.39342499,63.23546600341797,-28.27305222,-7.772183418,8.011456489562988,-35.71474838,17.33622932434082,-3.068301201,-1.933879495,5.167569637298584,-13.83363056,-0.086940922,-0.683892608,-0.678777993,-0.729435265,0.138565257,-0.033015486,-0.681603849,-0.171118274,-0.14547886,-0.10111396,0.3442121744155884,0.2250140458345413,1
a8a7S-I979I,254.17759331190007,640.4874004505625,262.3833560414137,331.5370699244067,538.5835590540485,407.3312640656057,1.3248895921867412,0.16698983,-0.000116429,1515.9374353127348,4.893427869375834,4.008895813065968,8.442761759809114,87.80874633789062,-66.10539246,-19.65747452,-53.46614456,-30.85544395,-0.90330708,-32.58076859,4.226289749145508,2.573723554611206,-10.61644745,0.401893288,-2.860824585,-0.237219751,-0.104844503,0.011435648,-0.089884877,-0.034277827,0.045303106,-0.274626195,0.1353252977132797,-0.041698128,-0.109354421,0.044711944,0.1865342259407043,1
0Rv2mYWij9w,288.6197829762387,442.5488940698555,333.4576446322876,369.9944227116344,434.9461689552743,378.3490863456736,-0.125706049,0.15919387,-4.78E-05,1808.942492710115,4.587503810849535,4.831298450631754,12.32059060528671,85.6875,-80.73847961,-18.41775513,-14.82443237,-14.93743706,9.970741271972656,-39.30089569,-12.13490582,8.006166458129883,-31.63815689,0.7771337032318115,-26.5880661,-0.615771472,0.052958444,0.2412633448839187,-0.336510718,-0.332550377,0.1407927721738815,0.3073675036430359,0.1210899055004119,-0.072608858,0.2220277637243271,0.1564387530088424,-0.129073337,1
mSRvB31Fvd4,278.7883336231537,629.4842102715137,325.3722843,345.2170030745703,485.3986817520484,412.02876770667154,-0.006500707,0.19925082,-0.000465057,1794.6291396697568,-3.607962403,4.526215950962367,13.034840746275078,59.850006103515625,-75.09294128,-26.57438278,-52.81937408,-27.5496769,7.499444961547852,-15.47123432,-39.60159302,15.811483383178713,-5.201726437,-8.108374596,-1.590318561,0.3477541506290436,-0.154812768,-0.087424845,-0.282717079,-0.120421641,0.352117121,-0.109515987,0.058297899,0.2414904981851577,-0.010812514,-0.147425696,-0.029300896,1
39zOM1J6Z7U,312.9293240034019,547.9978338378819,442.5488940698555,450.28451247858095,462.1480009103293,460.33223323398994,-0.113117166,0.21666281,-0.00028982,2401.044076942793,1.7296578916619447,5.263995221701434,18.41760473601857,34.55217742919922,14.784202575683594,-12.91456795,-41.78518677,-19.59557915,-5.125277996,1.8175400495529173,7.924618244171143,0.096914813,-32.08478546,-13.5444212,-4.047935009,-0.223950833,-0.393354803,-0.016350735,0.2554178833961487,0.2430287301540374,-0.166258141,-0.177945986,0.035635769,0.1848569065332412,0.091446057,-0.196165457,-0.18781586,1
4Oun5zhFgoo,312.9293240034019,415.3046976,361.54373841774776,365.7446743028266,396.5502035487653,369.9949021503666,-0.718828118,0.11321498,5.254656571196392e-05,2194.7058810202907,-9.916517283,5.953951800082926,15.084915567543312,44.39712905883789,-58.07758331,-8.631220818,-23.54506874,-24.66659546,12.795084953308104,-30.60983467,1.6573004722595217,3.2557075023651123,-24.61510468,15.539824485778809,-31.81583023,0.5102261304855347,-0.047984298,-0.168282971,-0.250210255,0.2262424975633621,0.04593882,-0.19329448,-0.046986274,0.2388000935316085,0.017563121,0.202902466,0.033586401,1
nZRz6Vb1s1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
73C0TpydlKc,269.2917795270241,434.9461689552743,325.8414615030442,401.1578949656154,417.7105332182284,369.8232112749519,-0.002385706,0.25235903,-0.000124721,889.7763531237329,0.2162188458559508,2.396840499894178,20.019260439489763,159.89906311035156,-59.90348053,17.983518600463867,4.457545757293701,-44.14425278,7.749364376068115,-1.381822467,-10.52883053,15.870182037353516,-9.23062706,-16.19127274,-4.925288677,0.049050134,-0.072558455,-0.118259102,0.007000094,0.096611306,0.019530663,-0.089669332,-0.065850317,0.032837629,-0.006468045,-0.107041501,-0.063557893,1
7C_y0zyZT8M,205.2672581380976,458.1553471153147,369.9944227116344,380.8360868427029,385.2611890185895,348.97683247050696,-0.393448966,0.101105236,-0.000827728,1895.652145462074,4.844627744282451,5.451710313,4.3600755167586405,83.55916595458984,-47.18041992,34.053462982177734,4.709062099456787,5.431967735290527,13.50155544281006,-5.265239239,20.079240798950195,18.123085021972656,-12.41659069,5.126233577728272,-15.77682018,-0.030691868,-0.079032108,-0.180163041,-0.142758369,-0.007188038,0.090489857,0.041800763,-0.088594347,0.046256278,0.172474056,0.009506688,0.077758007,1
5O3p_4BNNCs,198.27510177438265,447.6910645,267.740773,312.0281538627414,329.6275569128699,308.3453221986496,0.3396040956066004,0.13045214,-0.000129171,2032.8894857909083,3.098663884372184,6.771448601495045,10.081985566872344,79.13353729248047,-48.14953613,-8.270199776,-38.91929626,7.999059677124023,-35.3671608,8.625341415405273,-15.97250271,-6.575361252,1.824414014816284,-9.348367691,-9.192597389,-0.345397353,-0.380263627,0.002254562,0.1927496343851089,0.1231386363506317,0.018050693,0.05559323,0.1839772760868072,0.1001249104738235,0.032085914,-0.068434976,-0.101979539,1
2K7Ab5nUTRE,341.2518476034216,482.60299106563536,394.2662424412591,429.9503861110682,437.46578647972086,419.5676948566903,-0.407148994,0.11344651,4.203544813208282e-05,2307.9661367186363,-2.446968768,5.523283841771344,4.120543679764162,101.31533813476562,-107.445076,31.69747543334961,-70.69000244,36.937965393066406,-40.52611923,-8.430985451,-1.438894749,-11.75655746,-17.0084095,-25.26521873,-5.043937206,0.1913885027170181,0.1652123779058456,-0.090008236,-0.137928486,-0.135345072,-0.037537999,-0.04653747,-0.053848475,0.010991788,-0.040690083,-0.006595023,0.070388205,1
32DbqKToYDQ,214.9751930555341,825.8254370706059,284.0722763983361,325.8414615030442,332.9775009553174,327.32774239799306,-1.53759504,0.21478233,0.000293807,1116.9315853592466,2.9372384144637644,3.605001784588324,6.288079905104872,216.09988403320312,-83.7410202,17.558063507080078,-0.512648404,-52.15616608,13.826032638549805,-15.20982075,-23.59570694,16.452932357788086,-16.09654045,-16.9575119,-2.480453253,-0.362208366,-0.028296042,0.1289147287607193,-0.191995412,0.015213883,0.2118041068315506,-0.075063571,0.040061295,0.087213933,-0.169213399,0.016432643,0.1397749930620193,1
bjsMyxINvNI,238.52991146631203,369.9944227116344,269.2917795270241,273.2098581,304.0208335929107,288.94367772453126,-0.006748047,0.10148827,0.00055236,2091.077567082193,-0.206152702,7.224146636500253,9.930617732850772,90.64889526367188,2.935561180114746,-24.1407795,7.151045799255371,-18.41039658,-26.07493591,-2.681247234,-31.73691559,10.85987949371338,-9.30453968,-1.324090362,-15.20847893,0.1394340246915817,0.00141279,0.1180535107851028,0.069076143,-0.160523906,0.056702759,0.013469871,-0.023456797,0.1413446068763733,0.060701817,0.2179653048515319,-0.051274735,1
#NAME?,380.8360868427029,389.7377084050387,380.8360868427029,381.9391673464987,385.8191378595184,383.6098096,,0.09571169,,1965.438492550116,,5.127138385259999,-14.26485301,80.79920196533203,-101.833519,40.81175994873047,-69.32929993,-10.15738392,3.895235538482666,-24.66018295,17.028297424316406,-27.75418472,-1.031425238,-5.289349556,-19.00374222,,,,,,,,,,,,,1
5m1XqgTGPpo,244.1052838549259,434.9461689552743,267.740773,275.58617649730814,280.40333801023763,291.0499243587832,0.062598319,0.23729609,-0.000568549,1423.4010008886708,-0.69004503,4.866376469433632,16.204008457643795,102.93928527832033,-67.16850281,6.675173282623291,-31.01476097,-12.59918976,-8.927828789,-1.465980053,14.447340965270996,20.454853057861328,6.564406871795654,-19.46234894,-12.06789589,0.1645388156175613,0.2761203944683075,0.1427156180143356,0.061881404,0.2378890216350555,-0.221387342,-0.232115462,-0.443521351,-0.017698543,0.1404294222593307,-0.412264913,0.1514520347118377,1
0c9GXDn_ueg,222.55627686642293,1680.5212228823332,273.48504731145914,347.21682482900223,635.8216638113241,624.7685916501785,4.296211455001715,0.07888212,0.000758991,1218.5559448258632,-48.4598241,2.696801026235815,-124.0370547,81.3416748,-46.0720787,-40.8198204,-5.746043682,4.943830966949463,1.361535668373108,-7.80427599,-4.281755924,-5.53419733,-14.71954918,-14.53846836,-5.845582962,3.211154222488404,5.134338379,-1.337567925,-4.060731888,-0.455005199,1.3949484825134275,-0.013896094,-1.195906162,-0.917857409,-0.259762615,0.3107501566410064,0.2401703000068664,1
0qXh8149Yp0,242.6993408760242,295.3659506116579,267.740773,278.7883336231537,282.02769802256034,274.9515460687227,-0.040842269,0.24279438,-1.16E-05,1837.257575206807,-0.877119308,6.692402599957838,11.583315414881236,97.69592285,-59.82169342,13.155341148376465,-11.53543472,-19.38580132,-21.39384079,-4.349607944,-12.37060833,3.416865587234497,-5.758762836,-1.306808829,1.039053201675415,0.004162977,0.14156951,0.066039711,-0.037548382,-0.143540576,0.001433008,-0.047737535,-0.099812284,-0.078859724,-0.060054194,0.09174329,0.022705244,1
9af9bmrdwfI,248.37216905734883,322.0988531080376,270.8517709358815,282.02769802256034,287.37303725537777,283.4285287171745,0.2177222571533683,0.15067104,3.483735417830758e-05,1709.9326174971816,3.2285434811777094,6.036036966615271,9.042200583482026,128.14947509765625,-83.60404205,16.827110290527344,-31.32371902,-13.62442017,-6.89687109,-13.35120964,-5.405159473,16.349702835083008,-8.099387169,4.957276344299316,-5.783370018,-0.107287087,-0.144331396,0.132725328,0.000398121,-0.017320869,-0.05508868,-0.036067814,0.037922855,-0.00712345,-0.023257384,0.026928702,-0.055095892,1
3JcMZriTqys,267.740773,361.54373841774776,307.5533855193843,323.9647527821156,343.2286994458844,323.6030752571252,-0.419361817,0.19341044,-3.74E-05,3361.8528696485014,-4.342361236,10.43514722782538,10.501109711713973,45.042091369628906,-20.10429573,-16.67933464,2.355486869812012,-24.85272217,17.49751853942871,-32.88716125,-4.873000622,31.67742729187012,-4.33415556,8.548942565917969,-8.698896408,0.3599050939083099,0.637070894,0.035580367,0.3448735475540161,0.04156464,0.065580927,-0.201081887,-0.236776248,0.1212522611021995,-0.17042999,-0.059922222,0.081392862,1
46-IbXuGpl4,190.41804342135143,309.33502415691686,230.4047070205379,239.91170118635668,262.0044606710062,245.38798305920625,0.1311217227672007,0.14144176,0.000766366,1194.187142406509,-3.9294067,4.888706481872604,8.731005978079859,128.7801055908203,-8.309206009,22.73275375366211,-8.171308517,-0.370631725,-14.58502769,-3.987053871,-19.70126152,-8.190844536,-7.880373001,-15.21647263,-3.831767797,0.1642928123474121,-0.01622601,-0.354733437,-0.045403771,0.1494254320859909,0.1302486360073089,-0.190165222,0.048881419,-0.043995362,-0.100834444,-0.057454396,-0.141001374,1
#NAME?,207.6523487899725,447.6910645,275.58617649730814,300.5288565,347.21682482900223,310.7244027590429,-0.409187645,0.18917467,-0.00061591,1293.3144649795672,3.1385467099041637,4.297077492881892,11.217582149437083,149.03240966796875,-106.1530991,-11.04201221,-21.5004406,-55.7101326,10.19473361968994,-19.28752518,-28.64452934,13.522680282592772,-9.917881966,-6.488351345,7.158545017242432,0.089296453,-0.000214633,0.3416842520236969,0.1042181551456451,-0.197428823,-0.041936964,0.053032044,0.052809,0.01897037,-0.050520007,0.046603866,0.1230660006403923,1
4-AueneNR1I,146.83238395870376,816.3400229083522,178.69552719837182,198.27510177438265,214.9751930555341,241.7963863234439,-0.649855264,0.08163018,-0.000589343,2129.1782287519354,-0.739138215,10.37283333836845,-29.24179556,84.49463653564453,-11.78269577,-2.273805618,-24.52990723,-14.046628,-25.09925842,-4.26711607,-17.37499428,4.963937282562256,-10.32441235,3.933508157730103,-12.02002144,0.1445523649454116,0.2667555510997772,0.002772047,0.032591347,0.2021105736494064,0.3949069380760193,0.1241450160741806,-0.056481287,-0.158953637,-0.118312344,0.024593698,-0.105768271,3
AiIwpNOuOoY,132.33275396903284,160.12185011264057,143.47872767421205,146.83238395870376,152.89100418265707,147.88811377277582,-0.034864981,0.13161461,-0.000108737,1468.971978503451,1.435650025368125,9.962256343099812,-3.472096538,129.9720916748047,-38.20077133,1.953968524932861,-14.2455368,-17.80597878,-24.20811653,-30.32156944,-9.060775757,-13.90400791,-12.45349121,-2.523723125,0.575123131,-0.063303955,-0.345223695,-0.078706093,0.144436628,0.088686503,0.1509223282337188,0.2056344151496887,-0.03640857,-0.083177797,0.078110658,0.120931253,-0.033191085,3
VB7ulnB3KkM,127.82501456536237,144.30989148811935,131.5705733911144,134.64588976351206,137.79308824865407,135.34769515069442,-0.207702451,0.06983143,-0.00129972,997.0870720306016,-1.527268718,7.341406717369256,-74.93195538,160.5914306640625,-9.659820557,10.062443733215332,-3.755212545,-6.801383495,-19.52856636,-22.28158569,-24.70822144,-7.380185604,6.1557159423828125,-0.826751232,-10.55707741,-0.629972279,0.1105268076062202,0.5516583323478699,0.5481345057487488,0.5251107215881348,0.6881781816482544,0.051525332,0.319071352,0.5090909600257874,0.2706725001335144,0.2950424551963806,0.1822034269571304,3
6ao7KX1pJCw,98.56656061031477,124.90548719779652,105.0325764301458,110,113.22324603078413,109.74269731295506,-0.247050459,0.06749617,-0.000360207,1123.9706072885836,-3.346554584,10.208148258788782,-17.45976464,199.2290802001953,-55.61517334,16.259490966796875,36.22429656982422,-12.95549583,-4.565424442,8.324592590332031,-14.61060047,-9.197300911,6.213292121887207,4.446015835,1.837784767150879,-0.305721402,0.5908786654472351,0.2263003587722778,-0.036423869,0.016730316,0.1111816242337226,0.3505297899246216,0.04405551,-0.216822177,-0.02268325,-0.03617169,-0.017363226,3
E3YoUEaY1p4,101.45478129445333,1083.407083743526,173.85983824000132,189.32131619375255,254.9159313728805,331.9190102520221,-1.037158966,0.06494679,0.000422445,1535.2130891983384,3.1820531324201733,7.258684938488773,-4.324786314,137.7152862548828,-63.72332001,11.778768539428713,-21.04012299,-30.7732296,-8.260966301,-7.003075123,-21.88525581,-8.239243507,-1.060655594,-3.109257221,-6.785881996,-0.238872573,0.2902103960514068,0.1469012945890426,0.072816059,0.1105465590953826,-0.052175261,-0.006636855,-0.098611638,-0.008095327,0.071967609,-0.002591931,0.066172116,3
19tT_OgQT4k,132.33275396903284,327.72904188699454,145.98669165724246,180.77186920887388,196.5654196057521,189.7633067676715,-7.211742776,0.07557741,-0.000423765,2249.019780772723,9.736399601626818,12.624322401153472,-5.3359076,98.95851898,-11.1171236,18.89565658569336,-20.45229912,11.896924018859863,-35.15766525,-9.86154747,-6.292257786,-16.9799118,-10.1558609,-6.491105556,-11.51900291,-0.791198015,0.2068047970533371,0.9783285856246948,0.7840035557746887,0.1070170626044273,0.1138942167162895,-0.273544937,0.016470538,0.081263773,-0.550977826,-0.163390294,0.008704408,3
4OV5W4TknN8,158.2826938011902,261.6255653005986,172.60850153728515,199.42369775418427,218.1029888587488,199.89396328948573,-0.936573682,0.09687417,0.000342108,1808.0874874249048,2.6667616132960386,9.160183301700451,1.5610629511834724,107.0317153930664,-42.57531357,21.586313247680664,-8.978082657,-14.77058411,-5.504445076,-17.51604462,-31.43231201,1.1870862245559692,-11.23491764,-5.638546944,-5.129164696,-0.393336624,0.2187341749668121,0.2827128767967224,0.1826208382844925,-0.113188468,-0.080196485,-0.011498439,0.080196053,-0.141382366,-0.097725756,-0.202555656,-0.076337397,3
